City,Date,Duration (Hours),Cause,Affected Area,Number of Customers Affected,Restoration Time,Comments,Quick_Response,Scaled Duration (Hours),Scaled Number of Customers Affected,Cluster_Labels
Addis Ababa,2017-05-15,7.59,Maintenance,Hawassa South,335,5/15/2017 7:35,,0,0.3537938845607684,-0.5186854752138305,1
Addis Ababa,2021-07-06,7.86,Maintenance,Hawassa Main,623,7/6/2021 7:51,,0,0.4386556429079528,0.4781365309015375,1
Mojo,2021-01-01,8.13,Equipment Failure,Mojo Industrial,176,1/1/2021 8:08,,0,0.5235174012551373,-1.069014291090023,1
Addis Ababa,2017-07-07,3.94,Accident,Outage per line ,975,7/7/2017 3:56,,0,-0.7934113671696863,1.696474538375876,2
Mojo,2019-01-23,1.17,Equipment Failure,Mojo Central,235,1/23/2019 1:09,QR,1,-1.664030147250059,-0.8648042273372221,0
Bahir Dar,2020-03-31,11.62,Maintenance,Bahir Dar East,474,3/31/2020 11:36,,0,1.6204342035946675,-0.037580409762316,1
Mojo,2022-10-27,3.76,Accident,Mojo Central,237,10/27/2022 3:45,,0,-0.8499858727344759,-0.8578818522947542,0
Dire Dawa,2020-07-15,8.44,Equipment Failure,F5,433,7/15/2020 8:26,,0,0.6209512719500523,-0.1794890981329066,1
Addis Ababa,2020-04-27,8.77,Maintenance,Substation name,825,4/27/2020 8:46,,0,0.7246711988188331,1.1772964101907888,2
Harer,2022-01-16,7.71,Equipment Failure,Fedis,285,1/16/2022 7:42,,0,0.3915102216039614,-0.6917448512755263,1
Addis Ababa,2021-11-28,4.44,Accident,Hawassa Main,329,11/28/2021 4:26,,0,-0.6362599628230485,-0.539452600341234,0
Harer,2019-07-06,3.98,Maintenance,Fedis,194,7/6/2019 3:58,,0,-0.7808392548219553,-1.0067129157078127,0
Mojo,2020-03-18,7.57,Maintenance,Mojo Industrial,290,3/18/2020 7:34,,0,0.347507828386903,-0.6744389136693567,1
Mojo,2022-03-14,10.53,Equipment Failure,Mojo Industrial,239,3/14/2022 10:31,,0,1.2778441421189974,-0.8509594772522864,1
Addis Ababa,2019-11-06,11.41,Accident,Bole Lemi,1036,11/6/2019 11:24,,0,1.55443061376908,1.9076069771711448,2
Addis Ababa,2022-04-15,2.16,Equipment Failure,DUKEM,999,4/15/2022 2:09,QR,1,-1.3528703666437163,1.7795430388854905,2
Harer,2019-11-10,2.7,Maintenance,Line 3,222,11/10/2019 2:42,QR,1,-1.1831468499493476,-0.909799665113263,0
Addis Ababa,2017-06-22,11.39,Maintenance,Sebeta 1,1058,6/22/2017 11:23,,0,1.5481445575952146,1.9837531026382915,2
Addis Ababa,2022-06-01,9.1,Maintenance,Hawassa South,576,6/1/2022 9:06,,0,0.828391125687614,0.3154607174035435,1
Bahir Dar,2021-04-14,10.71,Maintenance,Bahir Dar West,317,4/14/2021 10:42,,0,1.3344186476837876,-0.5809868505960409,1
Dire Dawa,2020-01-05,3.23,Accident,F2,420,1/5/2020 3:13,,0,-1.0165663613419118,-0.2244845359089475,0
Mojo,2022-05-26,7.46,Accident,Mojo Industrial,160,5/26/2022 7:27,,0,0.3129345194306426,-1.124393291429766,1
Mojo,2021-10-19,8.71,Equipment Failure,Mojo Industrial,111,10/19/2021 8:42,,0,0.705813030297237,-1.2939914799702277,1
Dire Dawa,2021-01-23,8.48,Equipment Failure,F4,596,1/23/2021 8:28,,0,0.6335233842977835,0.3846844678282218,1
Addis Ababa,2020-09-20,5.49,Maintenance,Nifas Silk,936,9/20/2020 5:29,,0,-0.3062420136951095,1.5614882250477535,2
Addis Ababa,2017-09-21,1.17,Maintenance,Hawassa Main,694,9/21/2017 1:10,QR,1,-1.664030147250059,0.7238808449091456,0
Harer,2021-07-17,7.41,Equipment Failure,Fedis,283,7/17/2021 7:24,,0,0.2972193789959789,-0.698667226317994,1
Bahir Dar,2018-01-14,3.78,Maintenance,Bahir Dar West,619,1/14/2018 3:47,,0,-0.8436998165606104,0.4642917808166019,0
Addis Ababa,2022-11-26,5.95,Equipment Failure,Sululta 33,1125,11/26/2022 5:57,,0,-0.1616627216962029,2.215652666560964,2
Harer,2022-10-31,11.53,Maintenance,Line1,260,10/31/2022 11:32,,0,1.5921469508122728,-0.7782745393063741,1
Bahir Dar,2021-11-06,5.39,Maintenance,Bahir Dar East,578,11/6/2021 5:23,,0,-0.3376722945644372,0.3223830924460113,0
Dire Dawa,2017-10-04,10.24,Equipment Failure,F4,490,10/4/2017 10:14,,0,1.186696327597948,0.0177985905774266,1
Bahir Dar,2019-07-17,3.07,Maintenance,Bahir Dar East,394,7/17/2019 3:04,,0,-1.066854810732836,-0.3144754114610293,0
Dire Dawa,2022-12-05,8.4,Equipment Failure,F5 ,374,12/5/2022 8:23,,0,0.6083791596023215,-0.3836991618857077,1
Mojo,2019-08-12,11.75,Equipment Failure,Mojo Central,110,8/12/2019 11:44,,0,1.6612935687247936,-1.2974526674914617,1
Dire Dawa,2022-12-25,2.12,Equipment Failure,Dire Dawa Substation 1,420,12/25/2022 2:07,QR,1,-1.3654424789914472,-0.2244845359089475,0
Mojo,2020-10-05,1.09,Maintenance,Mojo Central,184,10/5/2020 1:05,QR,1,-1.6891743719455208,-1.041324790920152,0
Dire Dawa,2022-01-01,5.77,Maintenance,F5 ,641,1/1/2022 5:46,,0,-0.2182372272609927,0.540437906283748,0
Mojo,2018-07-19,2.02,Maintenance,Mojo Central,145,7/19/2018 2:01,QR,1,-1.3968727598607749,-1.1763111042482746,0
Addis Ababa,2022-06-18,9.23,Maintenance,Hawassa South,398,6/18/2022 9:13,,0,0.86925049081774,-0.3006306613760937,1
Bahir Dar,2022-06-26,11.06,Equipment Failure,Bahir Dar West,409,6/26/2022 11:03,,0,1.4444246307264337,-0.2625575986425206,1
Dire Dawa,2017-05-27,5.77,Maintenance,F2,345,5/27/2017 5:46,,0,-0.2182372272609927,-0.4840736000014913,0
Dire Dawa,2019-04-30,3.85,Maintenance,F2,443,4/30/2019 3:50,,0,-0.821698619952081,-0.1448772229205674,0
Addis Ababa,2019-05-21,5.78,Maintenance,Hawassa South,529,5/21/2019 5:46,,0,-0.2150941991740597,0.1527849039055493,0
Addis Ababa,2018-12-16,8.96,Maintenance,Hawassa South,510,12/16/2018 8:57,,0,0.7843887324705558,0.0870223410021049,1
Mojo,2018-08-28,1.1,Maintenance,Mojo Central,190,8/28/2018 1:05,QR,1,-1.686031343858588,-1.0205576657927484,0
Dire Dawa,2019-10-01,7.48,Maintenance,F5,676,10/1/2019 7:29,,0,0.3192205756045083,0.6615794695269351,2
Addis Ababa,2022-03-28,7.75,Equipment Failure,Hawassa Main,608,3/28/2022 7:44,,0,0.4040823339516924,0.4262187180830288,1
Dire Dawa,2021-09-19,8.01,Accident,F3,343,9/19/2021 8:00,,0,0.4858010642119439,-0.4909959750439591,1
Addis Ababa,2020-09-26,3.66,Equipment Failure,Hawassa South,578,9/26/2020 3:39,,0,-0.8814161536038033,0.3223830924460113,0
Mojo,2020-02-19,8.85,Maintenance,Mojo Central,299,2/19/2020 8:51,,0,0.7498154235142952,-0.6432882259782514,1
Mojo,2019-07-08,2.01,Maintenance,Mojo Industrial,168,7/8/2019 2:00,QR,1,-1.4000157879477075,-1.0967037912598945,0
Mojo,2019-06-27,3.19,Maintenance,Mojo Industrial,210,6/27/2019 3:11,,0,-1.0291384736896427,-0.95133391536807,0
Bahir Dar,2017-11-21,10.65,Equipment Failure,Bahir Dar West,395,11/21/2017 10:39,,0,1.3155604791621909,-0.3110142239397954,1
Addis Ababa,2020-07-11,9.13,Maintenance,Addis North,1022,7/11/2020 9:07,,0,0.8378202099484126,1.8591503518738703,2
Harer,2021-07-19,1.15,Maintenance,Line1,111,7/19/2021 1:09,QR,1,-1.6703162034239245,-1.2939914799702277,0
Addis Ababa,2022-08-20,3.73,Equipment Failure,Kotebe B,831,8/20/2022 3:43,,0,-0.8594149569952741,1.198063535318192,2
Addis Ababa,2022-07-19,3.36,Equipment Failure,Hawassa Main,659,7/19/2022 3:21,,0,-0.975706996211786,0.6027392816659586,0
Harer,2020-05-17,3.98,Equipment Failure,Harer No 3,286,5/17/2020 3:58,,0,-0.7808392548219553,-0.6882836637542924,0
Harer,2017-08-10,3.72,Maintenance,TL,198,8/10/2017 3:43,,0,-0.8625579850822068,-0.992868165622877,0
Addis Ababa,2018-09-19,1.69,Equipment Failure,Addis Center,1012,9/19/2018 1:41,QR,1,-1.5005926867295558,1.8245384766615316,2
Dire Dawa,2020-03-19,6.05,Accident,F6,453,3/19/2020 6:02,,0,-0.1302324408268755,-0.1102653477082282,0
Harer,2019-01-24,9.06,Maintenance,Line 4,162,1/24/2019 9:03,,0,0.8158190133398833,-1.117470916387298,1
Harer,2019-06-19,7.67,Maintenance,Line 4,165,6/19/2019 7:40,,0,0.3789381092562304,-1.1070873538235964,1
Mojo,2019-04-19,8.4,Equipment Failure,Mojo Central,242,4/19/2019 8:24,,0,0.6083791596023215,-0.8405759146885847,1
Bahir Dar,2019-11-30,1.89,Maintenance,Bahir Dar East,389,11/30/2019 1:53,QR,1,-1.4377321249909008,-0.3317813490671989,0
Addis Ababa,2020-08-26,11.47,Maintenance,Sululta,884,8/26/2020 11:27,,0,1.5732887822906767,1.3815064739435898,2
Harer,2017-03-24,10.22,Maintenance,Fedis,135,3/24/2017 10:13,,0,1.1804102714240825,-1.2109229794606138,1
Harer,2018-08-27,9.86,Accident,Harer Water,176,8/27/2018 9:51,,0,1.067261260294503,-1.069014291090023,1
Harer,2017-11-12,10.05,Equipment Failure,PT,269,11/12/2017 10:03,,0,1.126978793946226,-0.747123851615269,1
Bahir Dar,2020-08-25,11.26,Maintenance,Bahir Dar West,343,8/25/2020 11:15,,0,1.5072851924650883,-0.4909959750439591,1
Mojo,2021-02-28,6.99,Maintenance,Mojo Industrial,228,2/28/2021 6:59,,0,0.1652121993448033,-0.8890325399858595,1
Addis Ababa,2017-03-26,3.2,Maintenance,Sebeta 1,911,3/26/2017 3:12,,0,-1.02599544560271,1.4749585370169056,2
Addis Ababa,2022-05-03,7.78,Equipment Failure,Bole Lemi,1103,5/3/2022 7:47,,0,0.4135114182124908,2.1395065410938177,2
Harer,2018-12-27,9.17,Equipment Failure,Line1,150,12/27/2018 9:10,,0,0.8503923222961434,-1.159005166642105,1
Mojo,2018-06-05,9.12,Maintenance,Mojo Industrial,130,6/5/2018 9:07,,0,0.8346771818614793,-1.2282289170667833,1
Dire Dawa,2021-06-22,6.74,Maintenance,Dire Dawa Substation 1,596,6/22/2021 6:44,,0,0.0866364971714845,0.3846844678282218,1
Addis Ababa,2022-07-10,1.75,Accident,Gelan,857,7/10/2022 1:45,QR,1,-1.481734518207959,1.288054410870274,2
Harer,2022-05-19,5.08,Equipment Failure,Harer Water,187,5/19/2022 5:04,,0,-0.4351061652593525,-1.03094122835645,0
Dire Dawa,2017-02-14,11.13,Equipment Failure,Dire Dawa Substation 1,497,2/14/2017 11:07,,0,1.466425827334963,0.042026903226064,1
Mojo,2021-11-26,7.43,Equipment Failure,Mojo Industrial,291,11/26/2021 7:25,,0,0.3035054351698443,-0.6709777261481228,1
Addis Ababa,2018-10-26,6.92,Equipment Failure,Hawassa South,461,10/26/2018 6:55,,0,0.1432110027362739,-0.0825758475383569,1
Addis Ababa,2018-09-06,3.96,Maintenance,Gefersa,1125,9/6/2018 3:57,,0,-0.7871253109958208,2.215652666560964,2
Harer,2019-12-13,5.05,Equipment Failure,Fedis,103,12/13/2019 5:03,,0,-0.4445352495201508,-1.321680980140099,0
Harer,2021-03-05,10.85,Accident,Line1,174,3/5/2021 10:50,,0,1.3784210409008455,-1.075936666132491,1
Addis Ababa,2017-08-04,8.33,Maintenance,Kality North,1010,8/4/2017 8:19,,0,0.5863779629937922,1.8176161016190635,2
Dire Dawa,2022-03-18,9.66,Equipment Failure,F3,502,3/18/2022 9:39,,0,1.0044006985558482,0.0593328408322336,1
Addis Ababa,2017-10-22,6.0,Maintenance,Sebeta 1,1185,10/22/2017 5:59,,0,-0.1459475812615392,2.423323917834999,2
Addis Ababa,2022-11-04,7.93,Maintenance,Bole Lemi,917,11/4/2022 7:55,,0,0.4606568395164819,1.4957256621443091,2
Addis Ababa,2019-08-29,3.73,Maintenance,Hawassa South,659,8/29/2019 3:43,,0,-0.8594149569952741,0.6027392816659586,0
Mojo,2021-12-14,8.76,Maintenance,Mojo Industrial,275,12/14/2021 8:45,,0,0.7215281707319005,-0.7263567264878654,1
Addis Ababa,2018-08-14,5.7,Maintenance,Kotebe A,848,8/14/2018 5:42,,0,-0.2402384238695218,1.2569037231791689,2
Bahir Dar,2019-07-02,5.87,Equipment Failure,Bahir Dar East,377,7/2/2019 5:52,,0,-0.186806946391665,-0.3733155993220059,0
Mojo,2020-11-14,8.14,Equipment Failure,Mojo Central,260,11/14/2020 8:08,,0,0.52666042934207,-0.7782745393063741,1
Mojo,2018-02-16,11.3,Accident,Mojo Central,155,2/16/2018 11:17,,0,1.51985730481282,-1.1416992290359351,1
Mojo,2018-04-08,1.7,Maintenance,Mojo Industrial,103,4/8/2018 1:42,QR,1,-1.497449658642623,-1.321680980140099,0
Bahir Dar,2021-12-10,10.07,Maintenance,Bahir Dar West,491,12/10/2021 10:04,,0,1.1332648501200913,0.0212597780986605,1
Dire Dawa,2021-06-11,4.22,Maintenance,F3,323,6/11/2021 4:12,,0,-0.7054065807355693,-0.5602197254686374,0
Dire Dawa,2021-07-22,5.88,Maintenance,F4,665,7/22/2021 5:52,,0,-0.1836639183047323,0.623506406793362,2
Mojo,2022-03-15,1.24,Maintenance,Mojo Industrial,237,3/15/2022 1:14,QR,1,-1.6420289506415295,-0.8578818522947542,0
Mojo,2021-12-04,4.31,Equipment Failure,Mojo Central,209,12/4/2021 4:18,,0,-0.6771193279531745,-0.954795102889304,0
Bahir Dar,2020-02-03,6.53,Maintenance,Bahir Dar East,609,2/3/2020 6:31,,0,0.0206329073458967,0.4296799056042627,0
Addis Ababa,2017-12-15,1.62,Equipment Failure,Legetafo,859,12/15/2017 1:37,QR,1,-1.522593883338085,1.294976785912742,2
Harer,2018-11-13,6.4,Equipment Failure,Line 3,150,11/13/2018 6:24,,0,-0.020226457784229,-1.159005166642105,0
Addis Ababa,2020-01-15,11.2,Equipment Failure,Nifas Silk,978,1/15/2020 11:11,,0,1.488427023943492,1.706858100939578,2
Mojo,2017-10-25,2.16,Maintenance,Mojo Industrial,263,10/25/2017 2:09,QR,1,-1.3528703666437163,-0.7678909767426725,0
Addis Ababa,2022-02-08,9.41,Maintenance,Hawassa Main,669,2/8/2022 9:24,,0,0.9258249963825296,0.6373511568782977,1
Addis Ababa,2022-04-10,5.51,Equipment Failure,Sebeta 1,806,4/10/2022 5:30,,0,-0.2999559575212442,1.1115338472873444,2
Mojo,2017-03-05,8.21,Equipment Failure,Mojo Central,222,3/5/2017 8:12,,0,0.5486616259505993,-0.909799665113263,1
Mojo,2018-02-27,3.86,Equipment Failure,Mojo Industrial,172,2/27/2018 3:51,,0,-0.8185555918651484,-1.0828590411749588,0
Harer,2021-12-30,2.75,Equipment Failure,Line 3,146,12/30/2021 2:45,QR,1,-1.1674317095146838,-1.1728499167270408,0
Addis Ababa,2022-01-07,2.77,Accident,Hawassa South,304,1/7/2022 2:45,QR,1,-1.1611456533408184,-0.6259822883720818,0
Mojo,2018-07-01,1.78,Equipment Failure,Mojo Industrial,214,7/1/2018 1:46,QR,1,-1.4723054339471608,-0.9374891652831344,0
Harer,2019-09-27,3.04,Maintenance,Harer No 3,192,9/27/2019 3:02,,0,-1.076283894993634,-1.0136352907502806,0
Addis Ababa,2022-07-04,8.31,Maintenance,Hawassa South,682,7/4/2022 8:18,,0,0.5800919068199267,0.6823465946543387,1
Mojo,2021-03-24,10.7,Equipment Failure,Mojo Central,136,3/24/2021 10:41,,0,1.3312756195968545,-1.2074617919393795,1
Dire Dawa,2018-08-24,9.96,Maintenance,F5 ,680,8/24/2018 9:57,,0,1.0986915411638312,0.6754242196118708,1
Addis Ababa,2021-12-09,8.54,Maintenance,Gofa,1045,12/9/2021 8:32,,0,0.6523815528193797,1.9387576648622509,2
Harer,2020-01-12,2.21,Maintenance,PT,152,1/12/2020 2:12,QR,1,-1.3371552262090525,-1.1520827915996372,0
Addis Ababa,2020-10-23,4.18,Equipment Failure,Hawassa South,608,10/23/2020 4:10,,0,-0.7179786930833003,0.4262187180830288,0
Harer,2017-09-29,4.41,Maintenance,PT,218,9/29/2017 4:24,,0,-0.6456890470838469,-0.9236444151981988,0
Addis Ababa,2017-03-08,3.75,Equipment Failure,Total No oflines,921,3/8/2017 3:44,,0,-0.8531289008214086,1.5095704122292446,2
Bahir Dar,2019-03-27,6.67,Equipment Failure,Bahir Dar West,315,3/27/2019 6:39,,0,0.0646353005629551,-0.5879092256385088,1
Addis Ababa,2020-07-24,6.89,Maintenance,Hawassa South,420,7/24/2020 6:53,,0,0.1337819184754756,-0.2244845359089475,1
Bahir Dar,2018-01-24,4.93,Maintenance,Bahir Dar East,429,1/24/2018 4:55,,0,-0.4822515865633439,-0.1933338482178422,0
Bahir Dar,2022-03-22,4.89,Maintenance,Bahir Dar West,574,3/22/2022 4:53,,0,-0.4948236989110749,0.3085383423610756,0
Mojo,2020-07-09,10.11,Equipment Failure,Mojo Industrial,273,7/9/2020 10:06,,0,1.145836962467822,-0.7332791015303333,1
Addis Ababa,2019-02-05,9.68,Maintenance,Hawassa Main,378,2/5/2019 9:40,,0,1.0106867547297136,-0.369854411800772,1
Harer,2017-12-25,4.39,Equipment Failure,Line 3,260,12/25/2017 4:23,,0,-0.6519751032577126,-0.7782745393063741,0
Mojo,2022-05-13,11.05,Equipment Failure,Mojo Central,218,5/13/2022 11:03,,0,1.441281602639501,-0.9236444151981988,1
Dire Dawa,2021-06-29,11.48,Accident,F2,518,6/29/2021 11:28,,0,1.5764318103776094,0.1147118411719763,1
Bahir Dar,2021-02-17,4.59,Equipment Failure,Bahir Dar East,574,2/17/2021 4:35,,0,-0.5891145415190574,0.3085383423610756,0
Addis Ababa,2018-09-17,4.9,Maintenance,Hawassa Main,434,9/17/2018 4:53,,0,-0.4916806708241419,-0.1760279106116727,0
Mojo,2019-04-27,6.56,Maintenance,Mojo Central,133,4/27/2019 6:33,,0,0.0300619916066947,-1.2178453545030816,1
Addis Ababa,2017-12-23,11.35,Equipment Failure,Addis Center,867,12/23/2017 11:21,,0,1.5355724452474833,1.3226662860826133,2
Mojo,2020-06-07,10.64,Maintenance,Mojo Central,147,6/7/2020 10:38,,0,1.3124174510752582,-1.1693887292058067,1
Addis Ababa,2022-10-15,2.13,Equipment Failure,Hawassa Main,461,10/15/2022 2:07,QR,1,-1.3622994509045143,-0.0825758475383569,0
Bahir Dar,2022-02-21,5.32,Equipment Failure,Bahir Dar West,616,2/21/2022 5:19,,0,-0.3596734911729664,0.4539082182529001,0
Addis Ababa,2020-11-18,7.09,Accident,Kality 1,1180,11/18/2020 7:05,,0,0.1966424802141307,2.406017980228829,2
Addis Ababa,2021-01-24,6.53,Maintenance,Outage per line ,1037,1/24/2021 6:32,,0,0.0206329073458967,1.9110681646923795,2
Addis Ababa,2018-08-13,3.13,Maintenance,Hawassa Main,524,8/13/2018 3:07,,0,-1.0479966422112392,0.1354789662993798,0
Harer,2019-06-16,10.45,Maintenance,Harer No 3,234,6/16/2019 10:26,,0,1.2526999174235354,-0.868265414858456,1
Addis Ababa,2017-02-13,8.45,Equipment Failure,Kotebe B,941,2/13/2017 8:26,,0,0.624094300036985,1.578794162653923,2
Bahir Dar,2021-09-05,10.22,Maintenance,Bahir Dar West,609,9/5/2021 10:13,,0,1.1804102714240825,0.4296799056042627,1
Addis Ababa,2021-08-08,10.45,Accident,Hawassa Main,546,8/8/2021 10:26,,0,1.2526999174235354,0.2116250917665259,1
Addis Ababa,2017-01-20,9.23,Accident,DUKEM,961,1/20/2017 9:13,,0,0.86925049081774,1.6480179130786017,2
Addis Ababa,2022-06-20,5.83,Maintenance,Hawassa South,466,6/20/2022 5:49,,0,-0.199379058739396,-0.0652699099321873,0
Mojo,2020-11-18,7.72,Maintenance,Mojo Central,279,11/18/2020 7:42,,0,0.3946532496908941,-0.7125119764029297,1
Bahir Dar,2020-08-09,2.76,Equipment Failure,Bahir Dar West,395,8/9/2020 2:45,QR,1,-1.164288681427751,-0.3110142239397954,0
Addis Ababa,2017-01-19,8.41,Equipment Failure,Hawassa Main,394,1/19/2017 8:24,,0,0.6115221876892541,-0.3144754114610293,1
Addis Ababa,2018-07-07,2.97,Maintenance,Hawassa Main,688,7/7/2018 2:58,QR,1,-1.0982850916021634,0.7031137197817421,0
Addis Ababa,2021-10-30,8.63,Maintenance,Gefersa,938,10/30/2021 8:38,,0,0.6806688056017749,1.5684106000902214,2
Bahir Dar,2018-10-31,3.53,Equipment Failure,Bahir Dar East,582,10/31/2018 3:31,,0,-0.9222755187339292,0.3362278425309469,0
Harer,2022-10-19,2.29,Maintenance,Line 1,264,10/19/2022 2:17,QR,1,-1.3120110015135904,-0.7644297892214386,0
Addis Ababa,2020-11-08,2.82,Equipment Failure,Hawassa South,543,11/8/2020 2:49,QR,1,-1.1454305129061546,0.2012415292028242,0
Addis Ababa,2019-07-18,1.02,Accident,Hawassa South,388,7/18/2019 1:01,QR,1,-1.7111755685540502,-0.3352425365884328,0
Mojo,2019-04-05,8.91,Maintenance,Mojo Industrial,199,4/5/2019 8:54,,0,0.7686735920358918,-0.9894069781016432,1
Addis Ababa,2019-02-03,9.06,Accident,Average interruption per year/line    ,817,2/3/2019 9:03,,0,0.8158190133398833,1.1496069100209174,2
Bahir Dar,2018-07-06,6.66,Maintenance,Bahir Dar West,388,7/6/2018 6:39,,0,0.0614922724760224,-0.3352425365884328,1
Harer,2019-10-20,2.77,Equipment Failure,Harer No 3,203,10/20/2019 2:46,QR,1,-1.1611456533408184,-0.9755622280167074,0
Addis Ababa,2021-01-23,1.92,Maintenance,Addis North,910,1/23/2021 1:55,QR,1,-1.4283030407301025,1.4714973494956716,2
Dire Dawa,2021-12-11,1.21,Maintenance,F3,325,12/11/2021 1:12,QR,1,-1.6514580349023278,-0.5532973504261696,0
Bahir Dar,2019-05-20,2.82,Maintenance,Bahir Dar East,548,5/20/2019 2:49,QR,1,-1.1454305129061546,0.2185474668089937,0
Dire Dawa,2017-08-13,10.8,Maintenance,F4,430,8/13/2017 10:47,,0,1.3627059004661823,-0.1898726606966083,1
Bahir Dar,2020-01-26,3.66,Maintenance,Bahir Dar West,309,1/26/2020 3:39,,0,-0.8814161536038033,-0.6086763507659123,0
Mojo,2020-12-21,4.9,Maintenance,Mojo Central,246,12/21/2020 4:53,,0,-0.4916806708241419,-0.826731164603649,0
Mojo,2022-01-21,2.16,Maintenance,Mojo Central,223,1/21/2022 2:09,QR,1,-1.3528703666437163,-0.9063384775920292,0
Harer,2019-03-31,3.45,Maintenance,Harer No 3,105,3/31/2019 3:26,,0,-0.9474197434293912,-1.3147586050976312,0
Mojo,2020-11-18,6.71,Equipment Failure,Mojo Central,157,11/18/2020 6:42,,0,0.0772074129106861,-1.1347768539934675,1
Addis Ababa,2020-08-26,7.69,Accident,Addis East2,817,8/26/2020 7:41,,0,0.3852241654300961,1.1496069100209174,2
Dire Dawa,2018-10-16,3.7,Maintenance,F1,484,10/16/2018 3:41,,0,-0.8688440412560723,-0.0029685345499768,0
Mojo,2017-08-25,1.64,Accident,Mojo Industrial,191,8/25/2017 1:38,QR,1,-1.5163078271642196,-1.0170964782715144,0
Addis Ababa,2017-05-20,5.3,Equipment Failure,Outage per line ,1111,5/20/2017 5:18,,0,-0.365959547346832,2.167196041263689,2
Mojo,2022-12-05,3.58,Equipment Failure,Mojo Industrial,142,12/5/2022 3:34,,0,-0.9065603782992654,-1.1866946668119764,0
Addis Ababa,2020-11-03,3.42,Maintenance,Gofa,871,11/3/2020 3:24,,0,-0.9568488276901894,1.336511036167549,2
Addis Ababa,2022-03-02,11.56,Accident,Hawassa Main,304,3/2/2022 11:33,,0,1.6015760350730714,-0.6259822883720818,1
Dire Dawa,2018-07-26,7.78,Maintenance,F5,320,7/26/2018 7:46,,0,0.4135114182124908,-0.5706032880323392,1
Addis Ababa,2021-04-07,7.13,Equipment Failure,Hawassa Main,472,4/7/2021 7:07,,0,0.2092145925618617,-0.0445027848047838,1
Harer,2022-05-09,5.57,Equipment Failure,Line 1,275,5/9/2022 5:34,,0,-0.2810977889996475,-0.7263567264878654,0
Bahir Dar,2018-10-17,5.72,Equipment Failure,Bahir Dar West,400,10/17/2018 5:43,,0,-0.2339523676956564,-0.2937082863336258,0
Addis Ababa,2017-11-25,6.95,Equipment Failure,Addis Center,931,11/25/2017 6:56,,0,0.1526400869970723,1.5441822874415838,2
Dire Dawa,2021-08-04,8.66,Maintenance,F1,374,8/4/2021 8:39,,0,0.690097889862573,-0.3836991618857077,1
Harer,2022-05-25,8.72,Equipment Failure,Line 3,243,5/25/2022 8:43,,0,0.7089560583841696,-0.8371147271673508,1
Addis Ababa,2021-10-30,2.89,Equipment Failure,Kotebe B,1030,10/30/2021 2:53,QR,1,-1.1234293162976252,1.8868398520437415,2
Mojo,2021-10-24,6.5,Maintenance,Mojo Industrial,258,10/24/2021 6:30,,0,0.0112038230850983,-0.785196914348842,1
Harer,2020-08-07,5.53,Accident,Line 4,104,8/7/2020 5:31,,0,-0.2936699013473786,-1.3182197926188652,0
Mojo,2020-12-17,10.58,Accident,Mojo Central,274,12/17/2020 10:34,,0,1.2935592825536617,-0.7298179140090993,1
Addis Ababa,2021-01-30,7.95,Accident,Hawassa Main,447,1/30/2021 7:56,,0,0.4669428956903476,-0.1310324728356317,1
Mojo,2021-04-29,6.86,Equipment Failure,Mojo Central,139,4/29/2021 6:51,,0,0.1243528342146775,-1.197078229375678,1
Addis Ababa,2020-12-06,2.27,Maintenance,Outage per line ,1119,12/6/2020 2:16,QR,1,-1.3182970576874562,2.1948855414335604,2
Harer,2022-12-25,7.66,Equipment Failure,Line1,280,12/25/2022 7:39,,0,0.3757950811692977,-0.7090507888816958,1
Addis Ababa,2018-07-23,2.29,Maintenance,Hawassa Main,595,7/23/2018 2:17,QR,1,-1.3120110015135904,0.3812232803069879,0
